idAnimale,measurement_date,fat,protein,casein,lactose,sfa,ufa,newly_fa,mixed_fa,preformed_fa,c18_0,c18_1,ph,freezing,rennet,k20,a30,iac,scc,bhba,urea,acetone,ec,calving_date,lactation,DIM,scc_log,fat_protein_ratio,casein_protein_ratio,ufa_sfa_ratio,lactation_stage,parity_group
-9223372036846008320,2022-04-29,4.36,3.09,2.46,5,2.682,1.253,1.025,1.368,1.442,0.404,0.668,6.56,-0.521,21.21,5.62,6.03,96,33,0.06,11.6,0.01,7792,2022-02-14,1,74,1.53147891704226,1.41100323624595,0.796116504854369,0.467188665175242,mid,primiparous
-9.223372036846e+18,2024-12-13,3.25,2.68,2,4.78,2.167,0.878,0.678,1.128,0.97,0.321,0.866,6.66,-0.527,19.9,7.34,13.37,99,70,0.09,31.4,0.06,862,2024-11-01,4,42,1.85125834871908,1.21268656716418,0.746268656716418,0.405168435625288,early,mature_multiparous
-9.223372036846e+18,2022-05-13,3.61,3.21,2.56,4.92,1.861,1.399,0.59,0.905,1.705,0.345,0.903,6.64,-0.528,19.73,5.32,6.62,97,5,0,30.7,0.05,8480,2021-11-10,1,184,0.778151250383644,1.12461059190031,0.797507788161994,0.751746372917786,mid,primiparous
-9.223372036846e+18,2021-12-11,3.99,3.35,2.65,4.94,2.451,1.151,0.869,1.468,1.357,0.36,0.672,6.55,-0.526,21.21,4.09,21.22,101,14,0.11,26.1,0.02,8384,2021-10-23,1,49,1.17609125905568,1.1910447761194,0.791044776119403,0.469604243166055,early,primiparous
-9.223372036846e+18,2025-07-01,3.42,2.94,2.35,4.71,1.901,1.186,0.69,1.156,1.189,0.314,0.609,6.65,-0.521,23.09,6.16,7.72,96,55,0.19,4.1,0.09,9536,2025-04-15,4,77,1.7481880270062,1.16326530612245,0.799319727891156,0.623882167280379,mid,mature_multiparous
-9223372036845991936,2024-04-03,4.02,3.59,2.89,4.63,2.452,1.176,0.931,1.323,1.4,0.294,0.712,6.66,-0.529,19.33,3.75,22.57,102,28,0.05,20.2,0,8992,2023-11-06,2,149,1.46239799789896,1.11977715877437,0.805013927576602,0.479608482871126,mid,second_parity
-9223372036845989888,2022-04-25,5.18,3.71,2.99,4.94,2.755,1.92,0.907,1.408,2.218,0.479,1.283,6.57,-0.536,16.35,3.34,15.62,102,220,0,16.3,0.03,8032,2021-10-29,1,178,2.34439227368511,1.39622641509434,0.805929919137466,0.696914700544465,mid,primiparous
-9223372036845988864,2022-04-14,3.19,3.14,2.39,4.92,1.955,0.924,0.704,1.121,0.978,0.308,0.48,6.71,-0.52,19.52,4.8,8.29,98,52,0.04,29.8,0.09,8480,2022-02-16,1,57,1.72427586960079,1.01592356687898,0.761146496815287,0.472634271099744,early,primiparous
-9223372036845985792,2023-03-20,3.55,3.13,2.49,4.82,2.025,1.18,0.693,1.048,1.427,0.32,0.74,6.6,-0.52,19.77,4.45,12.98,99,57,0.02,17.2,0,9024,2022-12-30,2,80,1.76342799356294,1.13418530351438,0.795527156549521,0.582716049382716,mid,second_parity
-9223372036845983744,2024-08-27,2.38,3.88,3.1,4.5,1.332,0.816,0.398,0.84,0.898,0.131,0.295,6.75,-0.521,23.05,3,19.23,99,184,0.06,19,0.09,9920,2024-01-24,3,216,2.26717172840301,0.61340206185567,0.798969072164949,0.612612612612613,late,mature_multiparous
-9223372036845982720,2022-03-03,4.13,2.99,2.32,4.85,2.226,1.501,0.744,1.125,1.789,0.46,1.015,6.59,-0.518,16.08,5.17,14.29,102,35,0.07,31.8,0.07,8112,2022-01-05,1,57,1.55630250076729,1.38127090301003,0.775919732441471,0.674303683737646,early,primiparous
-9223372036845981696,2025-03-16,3.71,3.07,2.36,4.62,2.258,1.089,0.8,1.339,1.185,0.295,0.64,6.73,-0.521,25.35,6.7,2.48,93,122,0.06,22.6,0.04,9728,2024-12-23,5,83,2.0899051114394,1.20846905537459,0.768729641693811,0.482285208148804,mid,mature_multiparous
-9223372036845972480,2022-11-26,3.13,2.82,2.22,4.96,1.704,1.121,0.555,0.882,1.346,0.314,0.654,6.59,-0.519,14.67,3.74,21.84,105,18,0.05,13.2,0.03,8416,2022-10-25,1,32,1.27875360095283,1.10992907801418,0.787234042553192,0.657863849765258,early,primiparous
-9223372036845971456,2022-03-17,3.83,3.08,2.43,5.13,2.083,1.373,0.735,1.047,1.547,0.435,0.798,6.65,-0.533,17.01,4.43,12.17,101,53,0.03,22.6,0.04,7984,2022-02-12,1,33,1.73239375982297,1.24350649350649,0.788961038961039,0.659145463274124,early,primiparous
-9223372036845968384,2022-09-18,3.98,3.42,2.72,4.69,2.381,1.212,0.807,1.315,1.427,0.296,0.714,6.61,-0.523,21.94,4.96,11.57,98,101,0.08,16,0.03,9376,2022-03-27,1,175,2.00860017176192,1.16374269005848,0.795321637426901,0.509029819403612,mid,primiparous
-9223372036845960192,2022-07-17,4.06,3.5,2.83,4.99,2.187,1.478,0.744,1.096,1.778,0.378,0.923,6.56,-0.526,19.61,4.52,11.74,99,15,0.03,18.2,0.01,8016,2022-01-10,1,188,1.20411998265592,1.16,0.808571428571429,0.675811614083219,mid,primiparous
-9223372036845945856,2024-12-09,4.52,3.12,2.39,4.75,2.743,1.334,0.912,1.659,1.513,0.367,0.731,6.62,-0.524,22.44,6.04,5.2,95,49,0.07,37.5,0.06,8688,2024-10-11,2,59,1.69897000433602,1.44871794871795,0.766025641025641,0.486328837039738,early,second_parity
-9223372036845944832,2022-06-04,2.4,3.09,2.43,5.04,1.253,0.913,0.485,0.64,1.037,0.269,0.458,6.6,-0.536,12.03,2.01,30.51,109,48,0.03,19.3,0.06,8880,2022-05-12,1,23,1.69019608002851,0.776699029126214,0.786407766990291,0.728651237031125,early,primiparous
-9223372036845937664,2022-09-01,2.98,3.31,2.6,5,1.529,1.16,0.544,0.77,1.331,0.344,0.645,6.64,-0.527,14.8,2.19,25.24,106,30,0.01,14.6,0.02,8528,2022-08-09,1,23,1.49136169383427,0.900302114803625,0.785498489425982,0.758665794637018,early,primiparous
-9223372036845936640,2022-12-07,3.61,3.15,2.45,4.67,2.02,1.238,0.634,1.002,1.591,0.436,0.777,6.71,-0.491,21.95,5.09,13.16,98,33,0.07,15.6,0.06,7712,2022-11-27,2,10,1.53147891704226,1.14603174603175,0.777777777777778,0.612871287128713,early,second_parity
-9223372036845926400,2025-11-14,3.47,3.33,2.6,4.48,1.999,1.133,0.734,1.096,1.25,0.215,0.628,6.82,-0.517,24.53,5.47,1.14,93,265,0.03,24.2,0.02,9760,2025-05-25,4,173,2.42488163663107,1.04204204204204,0.780780780780781,0.566783391695848,mid,mature_multiparous
-9223372036845925376,2024-04-18,3.04,2.51,1.91,4.71,1.8,0.944,0.655,1.028,1.09,0.247,0.532,6.6,-0.517,25.7,8.61,0.18,92,10,0.14,23,0.01,9520,2024-03-02,2,47,1.04139268515823,1.21115537848606,0.760956175298805,0.524444444444444,early,second_parity
-9223372036845920256,2024-08-13,3.89,3.29,2.62,4.8,2.098,1.413,0.663,1.129,1.746,0.341,0.872,6.6,-0.526,23.96,5.34,12.61,97,60,0.06,23.2,0,8880,2024-04-02,3,133,1.78532983501077,1.18237082066869,0.796352583586626,0.67349857006673,mid,mature_multiparous
-9223372036845914112,2025-03-10,4.13,3.53,2.82,4.81,2.534,1.192,0.94,1.507,1.313,0.311,0.662,6.67,-0.528,18.83,3.82,18.04,101,190,0.03,14.3,0.01,8688,2024-08-30,3,192,2.28103336724773,1.1699716713881,0.798866855524079,0.470402525651144,mid,mature_multiparous
-9223372036845912064,2024-10-02,3.89,3.52,2.81,4.53,2.385,1.124,0.827,1.344,1.345,0.287,0.636,6.67,-0.528,27.51,5.21,10.54,94,328,0.09,17.9,0.06,9376,2024-07-31,3,63,2.51719589794997,1.10511363636364,0.798295454545455,0.471278825995807,mid,mature_multiparous
-9223372036845911040,2023-08-29,3.65,3.5,2.7,4.53,1.978,1.317,0.672,1.111,1.559,0.371,0.844,6.69,-0.519,28.46,6.61,5.52,92,298,0.07,41.1,0.05,9248,2023-02-02,2,208,2.47567118832443,1.04285714285714,0.771428571428571,0.66582406471183,late,second_parity
-9223372036845908992,2025-10-27,3.33,3.6,2.83,4.39,1.822,1.184,0.65,1.049,1.289,0.304,0.643,6.78,-0.517,26.02,4.78,10.07,95,55,0.06,11.1,0.04,9680,2025-05-28,4,152,1.7481880270062,0.925,0.786111111111111,0.649835345773875,mid,mature_multiparous
-9223372036845900800,2022-06-30,3.93,2.97,2.37,5.14,2.161,1.387,0.736,1.082,1.651,0.397,0.81,6.51,-0.525,16.26,4.51,13.42,101,10,0.04,19.8,0.02,7760,2022-04-13,1,78,1.04139268515823,1.32323232323232,0.797979797979798,0.641832484960666,mid,primiparous
-9223372036845893632,2022-11-27,5.42,4.03,3.32,4.81,3.212,1.679,1.075,1.717,2.093,0.454,1.115,6.62,-0.528,17.82,2.51,23.28,103,43,0.05,20.3,0.01,7824,2022-02-27,1,273,1.64345267648619,1.34491315136476,0.823821339950372,0.522727272727273,late,primiparous
-9223372036845891584,2022-12-26,3.68,3.3,2.58,5,2.061,1.26,0.886,1.359,1.089,0.333,0.757,6.58,-0.527,22.18,2.42,20.04,100,38,0.06,23.7,0.13,8432,2022-09-23,1,94,1.5910646070265,1.11515151515152,0.781818181818182,0.611353711790393,mid,primiparous
-9223372036845880320,2023-03-06,3.26,3,2.36,4.97,1.999,0.944,0.653,1.06,1.234,0.337,0.637,6.67,-0.519,19.5,4.8,10.46,99,3,0.05,24.3,0.05,8176,2023-01-13,2,52,0.602059991327962,1.08666666666667,0.786666666666667,0.47223611805903,early,second_parity
-9223372036845870080,2023-05-18,5.19,3.95,3.23,5.01,3.043,1.645,0.93,1.707,2.094,0.51,1.082,6.57,-0.535,15.89,1.35,26.67,106,22,0.04,25.9,0.02,7344,2022-08-17,1,274,1.36172783601759,1.31392405063291,0.817721518987342,0.540584949063424,late,primiparous
-9223372036845869056,2023-09-21,3.83,3.75,2.96,4.67,2.262,1.195,0.832,1.32,1.311,0.284,0.68,6.75,-0.523,27.77,5.58,8.96,93,269,0.04,16.9,0.03,8928,2023-06-03,2,110,2.43136376415899,1.02133333333333,0.789333333333333,0.528293545534925,mid,second_parity
-9223372036845853696,2026-01-05,4.79,3.22,2.55,4.7,2.927,1.396,1.002,1.626,1.644,0.369,0.87,6.59,-0.524,20.59,5.47,9.13,98,32,0.01,14.4,0,8800,2025-10-27,4,70,1.51851393987789,1.48757763975155,0.791925465838509,0.476938845234028,mid,mature_multiparous
-9223372036845852672,2022-09-27,3.47,2.85,2.23,4.89,1.903,1.229,0.646,1.007,1.405,0.34,0.742,6.68,-0.523,20.72,5.42,6.81,97,17,0.03,24.5,0.03,8880,2022-07-18,1,71,1.25527250510331,1.21754385964912,0.782456140350877,0.645822385706779,mid,primiparous
-9223372036845834240,2022-10-31,4.16,3.44,2.74,4.91,2.363,1.392,0.772,1.296,1.649,0.374,0.912,6.66,-0.532,24.17,5.92,6.85,95,95,0.06,26.6,0.03,8640,2022-04-06,1,208,1.98227123303957,1.2093023255814,0.796511627906977,0.589081675835802,late,primiparous
-9223372036845832192,2024-05-21,2.97,3.7,2.95,4.71,1.811,0.87,0.666,1.107,0.895,0.144,0.376,6.81,-0.524,26.92,5.81,3.57,92,255,0.05,17.1,0.05,9440,2023-12-25,3,148,2.40823996531185,0.802702702702703,0.797297297297297,0.480397570403092,mid,mature_multiparous
-9223372036845830144,2025-03-19,4.83,3.03,2.43,4.77,2.929,1.428,1.05,1.621,1.719,0.385,0.87,6.57,-0.526,20.85,5.69,7.82,97,32,0.08,15.1,0,8976,2024-11-23,3,116,1.51851393987789,1.59405940594059,0.801980198019802,0.487538409013315,mid,mature_multiparous
-9223372036845817856,2025-06-05,4.17,3.03,2.39,4.56,2.104,1.657,0.752,1.154,1.664,0.336,0.971,6.63,-0.52,16.47,3.74,18.69,103,222,0.02,8.4,0,9728,2025-04-03,4,63,2.34830486304816,1.37623762376238,0.788778877887789,0.78754752851711,mid,mature_multiparous
-9223372036845816832,2025-02-16,3.86,3.81,3.02,4.83,2.253,1.229,0.841,1.338,1.288,0.287,0.728,6.69,-0.531,18.35,3.34,20.85,102,30,0.04,28.9,0.07,8800,2024-08-10,3,190,1.49136169383427,1.01312335958005,0.792650918635171,0.545494895694629,mid,mature_multiparous
-9223372036845815808,2024-01-17,5.07,3.31,2.64,4.55,3.065,1.513,0.973,1.734,1.891,0.405,1.003,6.62,-0.523,26.57,5.85,9.6,94,10042,0.04,19,0,9040,2023-09-20,2,119,4.00186346269252,1.53172205438066,0.797583081570997,0.493637846655791,mid,second_parity
-9223372036845814784,2023-09-05,4.99,3.01,2.36,4.65,3.137,1.367,1.134,1.778,1.624,0.403,0.807,6.51,-0.523,26.22,7.44,1.82,92,4,0.1,21.7,0.06,9120,2023-05-31,2,97,0.698970004336019,1.6578073089701,0.784053156146179,0.435766656040803,mid,second_parity
-9223372036845812736,2023-06-09,3.3,2.84,2.19,4.74,1.951,1.027,0.726,1.137,1.191,0.3,0.524,6.58,-0.527,17.45,5.19,12.75,101,26,0.08,35.8,0.01,9216,2023-02-27,2,102,1.43136376415899,1.16197183098592,0.77112676056338,0.526396719630958,mid,second_parity
-9223372036845808640,2022-09-09,3.88,2.98,2.38,5.14,1.972,1.53,0.565,0.99,1.883,0.452,1.03,6.58,-0.53,18.3,5.51,10.98,99,74,0.06,17.8,0.03,8160,2022-07-04,1,67,1.8750612633917,1.30201342281879,0.798657718120805,0.775862068965517,mid,primiparous
-9223372036845797376,2024-04-02,3.87,4.35,3.46,4.77,2.316,1.177,0.777,1.338,1.509,0.325,0.834,6.81,-0.534,27.78,4.78,7.54,93,268,0.14,21,0,9008,2023-07-06,2,271,2.42975228000241,0.889655172413793,0.795402298850575,0.508203799654577,late,second_parity
-9223372036845795328,2024-04-18,3.71,3.5,2.77,4.79,2.26,1.089,0.798,1.279,1.267,0.256,0.632,6.69,-0.531,24.99,5.99,10.6,95,16,0.04,24.2,0,9232,2023-11-24,1,146,1.23044892137827,1.06,0.791428571428571,0.481858407079646,mid,primiparous
-9223372036845793280,2022-12-21,3.3,3.35,2.61,4.96,2.004,0.974,0.72,1.093,1.108,0.329,0.507,6.72,-0.521,22.04,4.29,14.06,98,48,0.03,18.2,0.05,8192,2022-11-09,1,42,1.69019608002851,0.985074626865672,0.77910447761194,0.486027944111776,early,primiparous
-9223372036845780992,2023-03-27,3.91,3.49,2.81,4.9,2.415,1.115,0.8,1.306,1.408,0.343,0.721,6.6,-0.526,21.37,4.52,12.33,98,92,0.06,12.4,0.04,8240,2023-01-06,2,80,1.96848294855394,1.12034383954155,0.805157593123209,0.461697722567288,mid,second_parity
-9223372036845778944,2023-11-28,3.96,3.11,2.45,4.65,2.344,1.23,0.824,1.385,1.413,0.377,0.688,6.6,-0.518,21.32,4.46,13.94,99,35,0.07,23.5,0.07,9104,2023-08-26,2,94,1.55630250076729,1.27331189710611,0.787781350482315,0.524744027303754,mid,second_parity
-9223372036845777920,2023-11-15,3.99,4.19,3.42,4.92,2.344,1.257,0.855,1.414,1.461,0.3,0.725,6.66,-0.533,23.87,3.31,28.21,101,186,0.04,29.3,0.01,8224,2023-03-06,2,254,2.2718416065365,0.952267303102625,0.816229116945107,0.536262798634812,late,second_parity
-9223372036845772800,2023-02-20,9.33,5.4,4.46,4.2,5.145,3.28,1.156,2.877,4.51,0.949,2.821,6.48,-0.546,18.41,0.84,38.7,108,709,0.07,40.6,0.1,8656,2022-05-01,1,295,2.85125834871908,1.72777777777778,0.825925925925926,0.637512147716229,late,primiparous
-9223372036845771776,2023-04-12,4.1,3.72,3.01,5.05,2.456,1.247,0.883,1.331,1.491,0.401,0.751,6.59,-0.531,17.41,2.25,29,105,171,0.02,17.7,0.04,7760,2023-02-02,1,69,2.23552844690755,1.10215053763441,0.809139784946237,0.507736156351792,mid,primiparous
-9223372036845767680,2026-01-20,3.29,3.01,2.35,4.75,2.087,0.938,0.73,1,1.007,0.374,0.827,6.56,-0.53,22.38,5.88,20.87,100,227,0.12,22.1,0.16,926.4,2025-11-26,4,55,2.35793484700045,1.09302325581395,0.780730897009967,0.449448969813129,early,mature_multiparous
-9223372036845761536,2023-03-18,3.43,3.25,2.62,4.96,1.997,1.1,0.685,1.033,1.352,0.341,0.65,6.58,-0.531,21.88,4.73,12.88,98,53,0.08,14.1,0.04,8672,2022-10-21,1,148,1.73239375982297,1.05538461538462,0.806153846153846,0.550826239359039,mid,primiparous
-9223372036845760512,2023-03-08,3.83,3.51,2.81,4.75,2.346,1.112,0.734,1.293,1.428,0.342,0.7,6.67,-0.525,23.07,4.93,8.58,96,9,0.08,21.6,0.12,8672,2022-09-25,1,164,1,1.09116809116809,0.800569800569801,0.473998294970162,mid,primiparous
-9223372036845758464,2024-05-18,2.27,2.87,2.21,4.97,1.247,0.802,0.354,0.736,1.06,0.231,0.493,6.74,-0.525,22.34,6.48,9.73,97,25,0.31,11.3,0.23,8928,2024-03-28,2,51,1.41497334797082,0.790940766550523,0.770034843205575,0.643143544506816,early,second_parity
-9223372036845757440,2024-08-27,4.11,3.25,2.6,4.81,2.249,1.46,0.738,1.141,1.815,0.411,0.873,6.61,-0.516,26.17,5.9,7.53,94,202,0.03,22.6,0.02,8240,2024-06-01,3,87,2.30749603791321,1.26461538461538,0.8,0.649177412183192,mid,mature_multiparous
-9223372036845752320,2023-03-30,4.09,3.94,3.17,4.94,3.137,0.804,1.049,1.69,0.838,0.195,0.755,6.63,-0.543,27.89,6.28,11.98,94,139,0.07,24,0.06,811,2022-11-19,1,131,2.14612803567824,1.03807106598985,0.804568527918782,0.256295824035703,mid,primiparous
-9223372036845751296,2024-07-13,4.61,3.1,2.45,4.93,2.57,1.591,0.77,1.279,2.089,0.509,1.062,6.64,-0.521,20.54,4.43,14.58,99,51,0.04,25.5,0,7952,2024-06-13,3,30,1.7160033436348,1.48709677419355,0.790322580645161,0.619066147859922,early,mature_multiparous
-9223372036845745152,2024-10-23,3.6,3.59,2.91,4.85,1.961,1.287,0.727,1.105,1.336,0.245,0.618,6.72,-0.525,23.34,5.33,2.69,94,114,0,10.5,0.05,8416,2024-03-19,3,218,2.06069784035361,1.00278551532033,0.81058495821727,0.656297807241203,late,mature_multiparous
-9223372036845744128,2025-04-14,7.03,3.31,2.48,3.96,4.127,2.215,1.475,2.18,2.339,0.446,1.602,6.5,-0.473,10.92,1.51,12.8,104,31,0.02,25,0.26,7632,2024-07-07,3,281,1.50514997831991,2.1238670694864,0.749244712990937,0.53670947419433,late,mature_multiparous
-9223372036845741056,2023-01-23,3.77,3.66,2.9,4.94,2.124,1.281,0.707,1.148,1.474,0.345,0.803,6.68,-0.533,21.34,3.76,14.14,99,22,0.02,27.5,0.04,8544,2022-10-10,1,105,1.36172783601759,1.03005464480874,0.792349726775956,0.603107344632768,mid,primiparous
-9223372036845737984,2023-06-08,4.49,3.4,2.62,4.68,2.458,1.878,0.522,1.059,2.32,0.65,1.793,6.57,-0.543,20.82,6.17,9.57,98,195,0.22,19.3,0.41,817.7,2023-06-03,1,5,2.29225607135648,1.32058823529412,0.770588235294118,0.764035801464605,early,primiparous
-9223372036845735936,2023-11-16,3.6,3.43,2.76,4.61,2.054,1.195,0.728,1.219,1.317,0.322,0.625,6.57,-0.511,29.88,8.12,9.72,92,8,0.09,17.1,0.09,8944,2023-07-18,2,121,0.954242509439325,1.04956268221574,0.80466472303207,0.581791626095424,mid,second_parity
-9223372036845729792,2023-05-09,3.66,3.21,2.52,4.78,1.899,1.406,0.502,1.038,1.744,0.376,0.966,6.59,-0.522,20.7,5.92,7.5,97,16,0.03,38.8,0.01,9248,2022-10-11,1,210,1.23044892137827,1.14018691588785,0.785046728971963,0.740389678778304,late,primiparous
-9223372036845725696,2024-03-13,3.85,3.03,2.44,4.94,2.363,1.112,0.831,1.241,1.388,0.306,0.616,6.63,-0.524,22.52,6.3,5.51,95,30,0.09,14,0.06,8128,2023-09-08,2,187,1.49136169383427,1.27062706270627,0.805280528052805,0.470588235294118,mid,second_parity
-9223372036845724672,2023-10-26,3.46,3,2.38,4.96,1.875,1.248,0.601,1.075,1.493,0.385,0.737,6.61,-0.525,20.79,4.96,16.39,100,66,0.1,13.9,0.06,8288,2023-10-09,2,17,1.82607480270083,1.15333333333333,0.793333333333333,0.6656,early,second_parity
-9223372036845720576,2023-02-09,2.65,3.03,2.38,5.01,1.435,0.958,0.436,0.683,1.213,0.327,0.546,6.65,-0.523,17.61,4.4,15.25,101,13,0.06,23.1,0.09,8384,2023-01-18,1,22,1.14612803567824,0.874587458745875,0.785478547854786,0.667595818815331,early,primiparous
-9223372036845714432,2023-04-10,3.47,3.29,2.61,4.77,2.155,0.979,0.814,1.275,1.161,0.333,0.541,6.6,-0.514,22.97,4.64,17.09,99,975,0.12,12.2,0.02,8512,2023-02-15,2,54,2.98944981766669,1.05471124620061,0.793313069908815,0.454292343387471,early,second_parity
-9223372036845712384,2023-04-28,3.39,2.75,2.18,4.9,2.006,1.056,0.699,1.07,1.291,0.371,0.564,6.56,-0.515,23.01,6.58,7.14,96,28,0.04,23.2,0.03,8176,2023-02-28,2,59,1.46239799789896,1.23272727272727,0.792727272727273,0.52642073778664,early,second_parity
-9223372036845704192,2024-01-23,3.53,3.18,2.51,4.92,2.166,1.021,0.76,1.249,1.146,0.267,0.578,6.73,-0.528,22.1,5.03,10.79,97,42,0.02,13.2,0.04,8928,2023-10-27,2,88,1.63346845557959,1.11006289308176,0.789308176100629,0.471375807940905,mid,second_parity
-9223372036845703168,2024-12-21,4.43,3.57,2.82,5.63,2.771,1.225,0.948,1.755,1.343,0.359,0.667,6.66,-0.547,15.66,3.33,17.92,103,24,0.1,20.3,0.04,6704,2024-06-20,2,184,1.39794000867204,1.24089635854342,0.789915966386555,0.442078671959581,mid,second_parity
-9223372036845702144,2023-05-05,3.74,3.41,2.72,5.01,2.216,1.162,0.749,1.184,1.448,0.378,0.684,6.61,-0.535,22.13,5.34,11.4,97,47,0.04,22.8,0.08,8240,2022-10-24,1,193,1.68124123737559,1.09677419354839,0.797653958944282,0.524368231046931,mid,primiparous
-9223372036845701120,2024-09-11,3.13,3.38,2.63,4.46,1.84,0.984,0.585,1.099,1.122,0.218,0.526,6.76,-0.511,29.8,6.39,4.02,91,138,0.07,23,0.01,9888,2024-02-25,2,199,2.1430148002541,0.92603550295858,0.77810650887574,0.534782608695652,mid,second_parity
-9223372036845700096,2022-11-06,3.53,3.45,2.74,4.93,2.106,1.081,0.844,1.091,1.237,0.361,0.577,6.68,-0.516,16.54,2.52,26.95,105,16,0.02,12.3,0,8080,2022-10-16,1,21,1.23044892137827,1.0231884057971,0.794202898550725,0.51329534662868,early,primiparous
-9223372036845680640,2023-04-28,2.98,3,2.35,4.93,1.709,0.983,0.606,0.981,1.067,0.315,0.552,6.62,-0.527,16.63,3.6,20,103,8,0.02,29.1,0.04,9056,2023-03-17,1,42,0.954242509439325,0.993333333333333,0.783333333333333,0.575190169689877,early,primiparous
-9223372036845674496,2023-10-12,6.24,3.89,3.16,4.74,3.858,1.774,1.332,2.263,2.127,0.454,1.282,6.5,-0.531,19.1,4.7,22.23,102,253,0.05,40.5,0.1,7328,2023-01-29,2,256,2.40483371661994,1.60411311053985,0.812339331619537,0.459823742871954,late,second_parity
-9223372036845671424,2022-11-09,4.24,3.6,2.9,4.8,2.582,1.246,0.938,1.442,1.435,0.319,0.678,6.6,-0.52,21.54,4.33,17.55,100,12,0.04,15.6,0.03,8432,2022-06-01,1,161,1.11394335230684,1.17777777777778,0.805555555555555,0.482571649883811,mid,primiparous
-9223372036845669376,2022-11-17,4.12,3.15,2.47,4.98,2.598,1.121,0.999,1.462,1.28,0.381,0.636,6.64,-0.529,25.59,6.74,5.74,94,43,0.07,22.5,0.01,8448,2022-09-20,1,58,1.64345267648619,1.30793650793651,0.784126984126984,0.431485758275597,early,primiparous
-9223372036845665280,2023-09-22,2.83,3.36,2.62,4.77,1.688,0.867,0.696,0.98,0.939,0.246,0.377,6.6,-0.511,15.33,2.54,34.21,108,11,0.02,16.7,0.02,8704,2023-09-11,2,11,1.07918124604762,0.842261904761905,0.779761904761905,0.513625592417062,early,second_parity
-9223372036845663232,2024-04-24,4.22,3.2,2.53,4.64,2.483,1.326,0.88,1.38,1.541,0.313,0.777,6.6,-0.52,23.54,6.45,11.99,97,113,0.08,25.6,0.04,9088,2023-10-24,2,183,2.05690485133647,1.31875,0.790625,0.534031413612565,mid,second_parity
-9223372036845662208,2026-01-08,3.44,3.74,3,5.1,2.138,0.967,0.806,1.336,1.051,0.193,0.557,6.65,-0.534,25.32,6.12,9.89,95,409,0.2,10.5,0.04,8464,2025-07-01,4,191,2.61278385671974,0.919786096256684,0.802139037433155,0.452291861552853,mid,mature_multiparous
-9223372036845661184,2025-06-10,3.86,3.05,2.38,4.69,2.009,1.473,0.672,1.116,1.559,0.379,0.835,6.7,-0.513,23.28,5.74,4.49,95,762,0.09,30.9,0.09,8992,2025-04-10,4,61,2.88252453795488,1.2655737704918,0.780327868852459,0.733200597312096,mid,mature_multiparous
-9223372036845660160,2023-01-25,3.65,3.09,2.46,4.87,2.191,1.105,0.745,1.196,1.294,0.33,0.604,6.54,-0.532,23.59,6.33,6.79,95,47,0.05,27.3,0,9072,2022-09-10,1,137,1.68124123737559,1.18122977346278,0.796116504854369,0.504335919671383,mid,primiparous
-9223372036845652992,2024-07-18,3.36,3.24,2.55,4.44,1.953,1.079,0.571,1.058,1.398,0.315,0.578,6.66,-0.517,28.39,6.23,6.05,92,958,0.08,18.5,0.09,9872,2024-04-13,2,96,2.98181860717066,1.03703703703704,0.787037037037037,0.552483358934972,mid,second_parity
-9223372036845645824,2025-01-22,2.74,3.51,2.71,4.87,1.783,0.757,0.632,0.94,0.761,0.287,0.723,6.62,-0.548,16.22,2.69,40.18,109,362,0.02,24.7,0.01,951.6,2025-01-11,3,11,2.55990662503611,0.780626780626781,0.772079772079772,0.42456533931576,early,mature_multiparous
-9223372036845644800,2026-01-20,3.96,3.82,3,4.7,2.356,1.218,0.827,1.332,1.304,0.217,0.692,6.78,-0.518,26.56,6.49,0.9,92,315,0.02,20.4,0.01,8944,2025-07-02,4,202,2.4996870826184,1.03664921465969,0.785340314136126,0.5169779286927,late,mature_multiparous
-9223372036845643776,2024-05-15,3.3,2.92,2.3,5.06,1.807,1.171,0.605,0.96,1.401,0.294,0.71,6.64,-0.518,20,5.97,12.24,99,261,0.05,30.7,0.05,8144,2024-03-07,2,69,2.41830129131975,1.13013698630137,0.787671232876712,0.64803541781959,mid,second_parity
